  PSU201604781 ;  11/12/2016 2:54 AM ;  11/12/2016 2:54 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Pinchot Hall ;  Closed  ;
  PSU201604567 ;  11/04/2016 1:06 AM to 2:15 AM ;  11/04/2016 1:06 AM ;  Student consumed alcoholic beverages being less than 21 years of age ;  Pur,Cons,Poss, Trans Intox Bev/Disorderly Conduct - Loud Voices/Health and Safety/RFA-Request for Assistance ;  Mifflin Hall ;  Open  ;
  PSU201604566 ;  11/04/2016 12:13 AM to 1:00 AM ;  11/04/2016 12:57 AM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Stephens Hall ;  Open  ;
  PSU201604565 ;  11/04/2016 12:30 AM to 12:55 AM ;  11/04/2016 12:55 AM ;  Student consumed alcoholic beverages being less than 21 years of age ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  Sproul Hall ;  Cleared by Arrest ;  Charges/Citations:  Brogan,Anna (Student) of 27 Highland Rd  Glen Rock, NJ was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604564 ;  11/03/2016 5:30 PM to 10:00 PM ;  11/03/2016 10:54 PM ;  Staff provided traffic control and security for the Penn State men's hockey game ;  Community Education Report ;  Pegula Ice Arena Bldg ;  Closed  ;
  PSU201604563 ;  11/03/2016 5:45 PM ;  11/03/2016 6:35 PM ;  Student reported a bicycle and vehicle crash with no injuries ;  Vehicle Code - Accident ;  Blue 81 Beaver Lot ;  Closed  ;
  PSU201604562 ;  11/02/2016 3:00 PM to 11/03/2016 6:19 PM ;  11/03/2016 6:19 PM ;  Student requested assistance with a personal matter ;  RFA-Request for Assistance ;  Hub Robeson Cultural Center Bldg ;  Closed  ;
  PSU201604561 ;  11/03/2016 6:00 PM to 6:17 PM ;  11/03/2016 6:17 PM ;  Student reported being harassed ;  Ethnic Intimidation/Harassment/RFA-Request for Assistance ;  Hub Robeson Cultural Center Bldg ;  Open  ;
  PSU201604560 ;  11/03/2016 4:00 PM to 4:29 PM ;  11/03/2016 4:29 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Student Health Center Bldg ;  Closed  ;
  PSU201604559 ;  11/03/2016 2:37 PM ;  11/03/2016 2:37 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Visual Arts Bldg ;  Closed  ;
  PSU201604558 ;  11/03/2016 1:50 PM to 3:30 PM ;  11/03/2016 1:50 PM ;  Officer presented the StaySAFE program to thirty-five employees ;  Community Education Report ;  Steidle Bldg ;  Closed  ;
  PSU201604557 ;  10/28/2016 3:00 PM to 10/31/2016 7:00 PM ;  11/03/2016 1:47 PM ;  Student reported the theft of their unsecured personal property ;  Theft/$50-$200/Bicycle ;  Geary Hall ;  Inactive  ;
  PSU201604556 ;  11/03/2016 12:05 PM to 12:06 PM ;  11/03/2016 12:06 PM ;  Employee reported a two vehicle crash with no injuries ;  Vehicle Code - Accident/Vehicle Turning Left/Driving Vehicle At Safe Speed ;  Bigler Rd & Eisenhower Rd ;  Closed  ;
  PSU201604554 ;  11/03/2016 10:55 AM to 11:09 AM ;  11/03/2016 11:09 AM ;  Employee reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Packer Hall ;  Inactive  ;
  PSU201604553 ;  11/03/2016 10:45 AM to 11:07 AM ;  11/03/2016 11:07 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Innovation Blvd ;  Closed  ;
  PSU201604552 ;  10/24/2016 7:00 PM to 8:00 PM ;  11/03/2016 10:20 AM ;  Officer presented a K9 demonstration program to thirty visitors ;  Community Education Report ;  W Pine Grove Rd ;  Closed  ;
  PSU201604555 ;  11/03/2016 10:16 AM to 11:23 AM ;  11/03/2016 10:16 AM ;  Officer participated in a community education program regarding the Life at PSU ;  Community Education Report ;  Shields Bldg ;  Closed  ;
  PSU201604551 ;  11/02/2016 6:00 PM to 6:45 PM ;  11/03/2016 9:08 AM ;  Officers presented a community safety and policing program to thirty visitors ;  Community Education Report ;  Westerly Pkwy ;  Closed  ;
  PSU201604550 ;  11/03/2016 7:46 AM to 8:26 AM ;  11/03/2016 7:46 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Recreation Hall ;  Closed  ;
  PSU201604549 ;  11/03/2016 2:00 AM to 2:01 AM ;  11/03/2016 2:42 AM ;  Assisted an outside law enforcement agency with an investigation ;  Assist Patton Township Police ;  Minuteman Ln ;  Closed  ;
  PSU201604548 ;  11/02/2016 11:51 PM to 11/03/2016 12:10 AM ;  11/02/2016 11:51 PM ;  Resident Assistant reported the odor of marijuana ;  Possession of Small Amount of Marijuana ;  Curtin Hall ;  Inactive  ;
  PSU201604547 ;  11/02/2016 10:15 PM to 11:00 PM ;  11/02/2016 11:15 PM ;  Student reported being harassed. ;  Harassment ;  Hub Robeson Cultural Center Bldg ;  Inactive  ;
  PSU201604546 ;  11/02/2016 9:34 PM to 11:15 PM ;  11/02/2016 9:34 PM ;  Students stopped and found in possession of marijuana and drug paraphernalia ;  Possession of Small Amount of Marijuana/Possession of Paraphernalia/Criminal Trespass ;  Arboretum Overlook Pavilion Bldg ;  Open  ;
  PSU201604545 ;  11/02/2016 4:30 PM to 7:00 PM ;  11/02/2016 6:53 PM ;  Visitor reported a sick animal ;  Health and Safety/Animal Complaints-Other Wild/Assist Ferguson Township Police ;  W Pine Grove Rd ;  Open  ;
  PSU201604543 ;  08/01/2016 8:00 AM to 11/02/2016 4:27 PM ;  11/02/2016 4:27 PM ;  Student requested assistance with a personal matter ;  RFA-Request for Assistance ;  Deike Bldg ;  Closed  ;
  PSU201604542 ;  11/02/2016 2:16 PM ;  11/02/2016 2:16 PM ;  Assisted an outside law enforcement agency with an investigation ;  Assist Patton Township Police ;  Vario Blvd ;  Closed  ;
  PSU201604541 ;  11/02/2016 1:45 PM ;  11/02/2016 1:47 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Pattee Library Bldg ;  Closed  ;
  PSU201604540 ;  11/02/2016 1:10 PM to 1:21 PM ;  11/02/2016 1:21 PM ;  Employee reported accidental damage to University property ;  Vehicle Code - Accident ;  East Parking Deck ;  Open  ;
  PSU201604544 ;  11/01/2016 1:28 PM to 11/02/2016 6:18 PM ;  11/02/2016 1:15 PM ;  Students observed scattering rubbish ;  Criminal Mischief - Signs/Disorderly Conduct/Scattering Rubbish ;  Old Main ;  Open  ;
  PSU201604539 ;  11/02/2016 10:30 AM to 12:00 PM ;  11/02/2016 12:05 PM ;  Assisted an outside law enforcement agency with an investigation ;  Assist State College Police/Assist Ferguson Township Police ;  Ashworth Ln ;  Closed  ;
  PSU201604538 ;  11/01/2016 6:45 PM to 9:30 PM ;  11/02/2016 11:05 AM ;  Officer participated in a community education program regarding active shooter incidents ;  Community Education Report ;  Hub Robeson Cultrual Center Bldg ;  Closed  ;
  PSU201604537 ;  11/02/2016 10:40 AM to 11:10 AM ;  11/02/2016 11:03 AM ;  Officer participated in a law enforcement related office interview with a student ;  Community Education Report ;  Eisenhower Parking Deck ;  Closed  ;
  PSU201604536 ;  11/02/2016 2:00 AM to 2:19 AM ;  11/02/2016 2:19 AM ;  Student reported disorderly person ;  Pur,Cons,Poss, Trans Intox Bev/Disorderly Conduct ;  Bigler Hall ;  Cleared by Arrest ;  Charges/Citations:  Hoffman,Hans Peter (Student) of 44 Ferguson Rd  Warren, NJ was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604535 ;  10/31/2016 1:00 PM to 11/02/2016 1:20 AM ;  11/02/2016 1:21 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Brumbaugh Hall ;  Closed  ;
  PSU201604534 ;  11/02/2016 12:56 AM ;  11/02/2016 12:56 AM ;  Students stopped and found in possession of marijuana and drug paraphernalia ;  Possession of Small Amount of Marijuana/Possession of Paraphernalia ;  Arboretum Overlook Pavilion Bldg ;  Cleared by Arrest ;  Charges/Citations:  Johnson,Cheyenne Nikita (Student) of 14 Sunset Ter  Warwick, NY was charged with:;Possession of Small Amount of Marijuana;Possession of Paraphernalia  ;
  PSU201604533 ;  10/21/2016 12:30 AM to 3:04 AM ;  11/02/2016 12:03 AM ;  Assisted an outside law enforcement agency with an investigation ;  Assist Ferguson Township Police/RFA-Request for Assistance ;  S Nixon Rd ;  Closed  ;
  PSU201604532 ;  11/01/2016 10:40 PM to 11:46 PM ;  11/01/2016 10:42 PM ;  Student reported suspicious persons ;  Suspicious Activity - Persons ;  Blue 22 Research Lot ;  Closed  ;
  PSU201604531 ;  11/01/2016 8:00 PM to 9:10 PM ;  11/01/2016 8:16 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Stuckeman Family Bldg ;  Closed  ;
  PSU201604530 ;  11/01/2016 6:40 PM to 7:30 PM ;  11/01/2016 6:45 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Nittany Lion Inn Bldg ;  Closed  ;
  PSU201604529 ;  10/31/2016 8:00 PM to 11/01/2016 12:00 AM ;  11/01/2016 4:46 PM ;  Student reported the loss or theft of their unattended personal property ;  Theft Of Property Lost Etc. ;  Schwab Auditorium Bldg ;  Open  ;
  PSU201604528 ;  11/01/2016 5:30 AM to 6:00 PM ;  11/01/2016 4:16 PM ;  Employee requested assistance with locating a student ;  RFA-Request for Assistance ;  Hiester Hall ;  Open  ;
  PSU201604527 ;  11/01/2016 3:58 PM ;  11/01/2016 3:58 PM ;  Student requested assistance with an administrative matter ;  RFA-Request for Assistance ;  Eisenhower Parking Deck ;  Closed  ;
  PSU201604526 ;  10/30/2016 10:00 PM to 10/31/2016 11:00 AM ;  11/01/2016 3:12 PM ;  Student reported unauthorized activity on a peraonsl account ;  Theft/Under $50/Other/Fraud - Credit Cards/Receiving Stolen Property ;  McElwain Hall ;  Open  ;
  PSU201604525 ;  11/01/2016 2:00 PM to 2:18 PM ;  11/01/2016 2:13 PM ;  Employee requested assistance with an administrative matter ;  RFA-Request for Assistance ;  Old Main ;  Closed  ;
  PSU201604524 ;  11/01/2016 11:52 AM to 12:05 PM ;  11/01/2016 1:51 PM ;  Student reported the theft of their unsecured personal property ;  Theft/Over $200/From Building/Receiving Stolen Property ;  Health And Human Dev East Bldg ;  Open  ;
  PSU201604523 ;  11/01/2016 11:55 AM ;  11/01/2016 11:59 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Hub Robeson Cultural Center Bldg ;  Closed  ;
  PSU201604522 ;  10/31/2016 4:15 PM to 11/01/2016 8:15 AM ;  11/01/2016 9:25 AM ;  Employee reported disorderly persons ;  Disorderly Conduct ;  Hartranft Hall ;  Inactive  ;
  PSU201604521 ;  10/31/2016 6:00 PM to 10:00 PM ;  11/01/2016 5:45 AM ;  Unknown person reported a sexual assault at an unknown location ;  Forcible Rape ;  University Park Campus ;  Inactive  ;
  PSU201604520 ;  11/01/2016 3:38 AM to 3:50 AM ;  11/01/2016 3:39 AM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Curry Hall ;  Cleared by Arrest ;  Charges/Citations:  Santa,Evan Farley (Student) of 77 Wallace Manor Rd  Edgewater, MD was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604519 ;  11/01/2016 3:00 AM to 3:10 AM ;  11/01/2016 3:18 AM ;  Student observed highly intoxicated and transported to the hospital ;  Public Drunkenness/Health and Safety/RFA-Request for Assistance ;  Hub Robeson Cultural Center Bldg ;  Cleared by Arrest ;  Charges/Citations:  King,Patrick James (Student) of 330 Warrick Dr  Seven Fields, PA was charged with:;Public Drunkenness  ;
  PSU201604518 ;  11/01/2016 2:17 AM to 2:40 AM ;  11/01/2016 2:17 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  McElwain Hall ;  Closed  ;
  PSU201604517 ;  11/01/2016 1:09 AM ;  11/01/2016 1:09 AM ;  Students stopped and found in possession of marijuana ;  Possession of Small Amount of Marijuana/Possession of Paraphernalia ;  Schreyer House Ln ;  Cleared by Arrest ;  Charges/Citations:  Quinn,Cody John (Student) of 506 Palisado Ave  Windsor, CT was charged with:;Possession of Small Amount of Marijuana;Possession of Paraphernalia  ;
  PSU201604516 ;  10/31/2016 11:00 PM to 11:35 PM ;  11/01/2016 12:27 AM ;  Student reported the theft of their unattended personal property ;  Theft/Over $200/From Building/Receiving Stolen Property ;  Atherton Hall ;  Open  ;
  PSU201604515 ;  10/31/2016 10:50 PM to 10:58 PM ;  10/31/2016 10:58 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Redifer Cmns ;  Closed  ;
  PSU201604514 ;  10/31/2016 9:50 PM to 9:57 PM ;  10/31/2016 9:57 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Beam Hall ;  Closed  ;
  PSU201604513 ;  09/24/2016 8:30 AM to 10/31/2016 9:40 PM ;  10/31/2016 9:43 PM ;  Student reported being harassed ;  Theft/Over $200/Other/Receiving Stolen Property/Harassment/Stalking ;  Simmons Hall ;  Open  ;
  PSU201604512 ;  10/30/2016 3:00 PM to 11:59 PM ;  10/31/2016 7:19 PM ;  Visitor reported the loss or theft of their unsecured personal property ;  Theft Of Property Lost Etc. ;  Bryce Jordan Center Bldg ;  Inactive  ;
  PSU201604511 ;  10/31/2016 6:00 PM to 6:29 PM ;  10/31/2016 6:29 PM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Recreation Hall ;  Closed  ;
  PSU201604510 ;  10/31/2016 6:10 PM to 6:12 PM ;  10/31/2016 6:12 PM ;  Officer participated in a community education program regarding ARSH ;  Community Education Report ;  Redifer Cmns ;  Closed  ;
  PSU201604509 ;  10/31/2016 2:10 PM to 5:34 PM ;  10/31/2016 5:34 PM ;  Assisted an outside law enforcement agency with an investigation ;  Assist Other Law Enforcement Agency ;  Eisenhower Parking Deck ;  Closed  ;
  PSU201604508 ;  10/31/2016 7:55 AM to 5:02 PM ;  10/31/2016 5:02 PM ;  Employee reported a hit and run vehicle crash ;  Vehicle Code - Accident (Hit&Run) ;  Jordan Visitor Lot ;  Closed  ;
  PSU201604507 ;  10/31/2016 3:45 PM to 4:01 PM ;  10/31/2016 4:01 PM ;  Assisted an outside law enforcement agency with an investigation ;  Assist State College Police ;  S Allen St ;  Closed  ;
  PSU201604506 ;  10/28/2016 2:30 PM to 10/31/2016 3:20 PM ;  10/31/2016 3:53 PM ;  Visitor reported a hit and run vehicle crash ;  Vehicle Code - Accident (Hit&Run) ;  Parking Lot 83 West ;  Closed  ;
  PSU201604505 ;  10/29/2016 10:00 AM to 10/31/2016 12:50 PM ;  10/31/2016 3:33 PM ;  Student reported a hit and run vehicle crash ;  Vehicle Code - Accident (Hit&Run) ;  East Lot ;  Closed  ;
  PSU201604504 ;  10/31/2016 7:00 AM to 1:00 PM ;  10/31/2016 3:09 PM ;  Employee reported damage to their privately owned vehicle ;  Criminal Mischief - Vehicles ;  Red V Rider Garage Lot ;  Open  ;
  PSU201604503 ;  10/31/2016 3:00 PM to 3:25 PM ;  10/31/2016 3:08 PM ;  Employee reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Pennypacker Hall ;  Inactive  ;
  PSU201604502 ;  10/31/2016 2:48 PM to 2:58 PM ;  10/31/2016 2:58 PM ;  Assisted the fire department with a reported fire alarm activation ;  Fire Alarms - Intentional/RFA-Request for Assistance ;  Food Science Bldg ;  Closed  ;
  PSU201604501 ;  10/31/2016 1:15 PM to 1:30 PM ;  10/31/2016 1:15 PM ;  Assisted an outside law enforcement agency with an investigation ;  Assist State College Police ;  Eisenhower Parking Deck ;  Closed  ;
  PSU201604500 ;  10/31/2016 11:40 AM to 11:52 AM ;  10/31/2016 11:49 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Sparks Bldg ;  Closed  ;
  PSU201604499 ;  10/31/2016 9:00 AM to 9:30 AM ;  10/31/2016 9:19 AM ;  Visitor reported a two vehicle traffic crash with no injuries ;  Vehicle Code - Accident ;  Orange H Materials Research Lot ;  Closed  ;
  PSU201604498 ;  10/31/2016 8:09 AM to 9:13 AM ;  10/31/2016 8:55 AM ;  Employee reported a suspicious item ;  Suspicious Activity ;  W Park Ave & N Atherton St ;  Closed  ;
  PSU201604497 ;  10/31/2016 8:09 AM to 9:13 AM ;  10/31/2016 8:53 AM ;  Incident issued in error ;  CAD Error-Incident Numbering Error ;  Oak Bldg ;  Closed  ;
  PSU201604496 ;  10/31/2016 6:30 AM ;  10/31/2016 7:11 AM ;  Employee reported a two vehicle crash with no injuries ;  Vehicle Code - Accident ;  Brown C Lot ;  Open  ;
  PSU201604495 ;  10/31/2016 3:07 AM ;  10/31/2016 3:07 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  Irvin Hall ;  Closed  ;
  PSU201604494 ;  10/30/2016 11:00 PM to 11:29 PM ;  10/30/2016 11:29 PM ;  Resident Assistant reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Bigler Hall ;  Inactive  ;
  PSU201604493 ;  10/30/2016 8:00 PM to 9:00 PM ;  10/30/2016 10:13 PM ;  Assisted an outside law enforcement agency with an investigation ;  Assist State College Police ;  S Burrowes St ;  Open  ;
  PSU201604492 ;  10/30/2016 9:25 PM to 9:35 PM ;  10/30/2016 9:33 PM ;  Visitor reported a suspicious person ;  Suspicious Activity - Persons ;  Hub Robeson Cultural Center Bldg ;  Closed  ;
  PSU201604491 ;  10/30/2016 9:00 PM to 9:17 PM ;  10/30/2016 9:17 PM ;  Resident Assistant reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Brumbaugh Hall ;  Inactive  ;
  PSU201604490 ;  10/30/2016 6:30 PM to 6:35 PM ;  10/30/2016 9:06 PM ;  Student reported a hit and run vehicle crash ;  Vehicle Code - Accident (Hit&Run)/Accidents-Damage Attn Veh/Prop ;  Yellow E Ferguson Lot ;  Open  ;
  PSU201604489 ;  10/30/2016 8:46 PM to 9:28 PM ;  10/30/2016 8:46 PM ;  Resident Assistant reported the odor of marijuana ;  Possession of Small Amount of Marijuana/Possession of Paraphernalia ;  Curry Hall ;  Inactive  ;
  PSU201604488 ;  01/30/2016 1:00 PM to 10/30/2016 4:00 PM ;  10/30/2016 4:23 PM ;  Staff provided traffic control and security for Penn State women's basketball game ;  Community Education Report ;  Bryce Jordan Center Bldg ;  Open  ;
  PSU201604487 ;  10/30/2016 11:57 AM to 12:30 PM ;  10/30/2016 11:57 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  McElwain Hall ;  Closed  ;
  PSU201604486 ;  10/30/2016 11:02 AM to 11:03 AM ;  10/30/2016 11:03 AM ;  Visitor requested assistance locating another visitor ;  RFA-Request for Assistance ;  Nittany Apartments Bldg ;  Closed  ;
  PSU201604485 ;  10/30/2016 4:00 AM to 4:05 AM ;  10/30/2016 6:13 AM ;  Student reported suspicious activity ;  Criminal Mischief - Other/Criminal Trespass ;  Nittany Hall ;  Open  ;
  PSU201604484 ;  10/30/2016 12:00 AM to 7:52 AM ;  10/30/2016 6:10 AM ;  Employee reported damage to University property ;  Criminal Mischief - Buildings ;  McElwain Hall ;  Open  ;
  PSU201604483 ;  10/30/2016 2:23 AM to 3:57 AM ;  10/30/2016 3:48 AM ;  Unknown person reported suspicious activity ;  Suspicious Activity - Other ;  E Beaver Ave ;  Closed  ;
  PSU201604482 ;  10/30/2016 3:03 AM to 3:20 AM ;  10/30/2016 3:03 AM ;  Students stopped and found in possession of marijuana and drug paraphernalia ;  Possession of Small Amount of Marijuana/Possession of Paraphernalia ;  Stone Hall ;  Open  ;
  PSU201604481 ;  10/30/2016 1:51 AM to 2:20 AM ;  10/30/2016 2:25 AM ;  Assisted the ambulance with a medical emergency ;  Health and Safety/RFA-Request for Assistance ;  McElwain Hall ;  Closed  ;
  PSU201604480 ;  10/29/2016 10:00 PM to 10/30/2016 2:30 AM ;  10/30/2016 2:16 AM ;  Staff provided security for the NPHC Halloween Dance ;  Community Education Report ;  Hub Robeson Cultural Center Bldg ;  Closed  ;
  PSU201604479 ;  10/30/2016 1:42 AM to 2:30 AM ;  10/30/2016 1:42 AM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  Simmons Hall ;  Cleared by Arrest ;  Charges/Citations:  Jackson,Joelle Sheri (Student) of 2806 Walnut Ridge Est  Pottstown, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604478 ;  10/30/2016 12:58 AM to 1:25 AM ;  10/30/2016 1:25 AM ;  Student found in possession of stolen property ;  Receiving Stolen Property/Period For Requiring Lighted Lamps ;  Pollock Rd & Shortlidge Rd ;  Inactive  ;
  PSU201604477 ;  09/16/2016 4:00 PM to 09/18/2016 5:00 PM ;  10/30/2016 1:23 AM ;  Student reported the theft of their secured personal property ;  Theft/$50-$200/Bicycle ;  Intramural Bldg ;  Inactive  ;
  PSU201604476 ;  10/29/2016 9:29 PM ;  10/29/2016 9:33 PM ;  Staff reported a drug law violation ;  Possession Of Other Drug ;  Beaver Hall ;  Open  ;
  PSU201604475 ;  10/29/2016 8:20 PM to 8:50 PM ;  10/29/2016 8:39 PM ;  Student reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Harris Hall ;  Inactive  ;
  PSU201604474 ;  10/27/2016 5:30 PM to 10/29/2016 12:00 PM ;  10/29/2016 6:35 PM ;  Student reported the theft of their secured personal property ;  Theft/Over $200/Bicycle/Criminal Mischief - Other ;  Waring Cmns ;  Inactive  ;
  PSU201604473 ;  10/29/2016 5:53 PM to 8:00 PM ;  10/29/2016 5:53 PM ;  Visitor participated in a police ride-along program ;  Community Education Report ;  Eisenhower Parking Deck ;  Closed  ;
  PSU201604472 ;  10/29/2016 1:45 PM to 2:00 PM ;  10/29/2016 2:09 PM ;  Student reported the theft of their unsecured personal property ;  Theft/Over $200/From Building ;  Atherton Hall ;  Open  ;
  PSU201604471 ;  10/29/2016 1:48 PM to 2:50 PM ;  10/29/2016 1:49 PM ;  Identified occupant in possession of beverage alcohol and drug paraphernalia ;  Pur,Cons,Poss, Trans Intox Bev/Possession of Paraphernalia ;  Geary Hall ;  Cleared by Arrest ;  Charges/Citations:  Astbury,Ryan James (Student) of 310 Cambridge Dr  Mars, PA was charged with:;Pur,Cons,Poss, Trans Intox Bev;Possession of Paraphernalia  ;
  PSU201604470 ;  10/26/2016 6:00 PM to 10/27/2016 9:00 PM ;  10/29/2016 12:57 PM ;  Student reported fraudulent activity ;  Theft By Deception ;  Bigler Hall ;  Inactive  ;
  PSU201604469 ;  10/29/2016 3:00 AM to 9:00 AM ;  10/29/2016 12:05 PM ;  Student reported the theft of personal property from an unsecured residence hall room ;  Burglary/No Force-Nonres-Night/Theft/Under $50/From Building ;  Geary Hall ;  Open  ;
  PSU201604468 ;  10/29/2016 1:56 AM to 2:30 AM ;  10/29/2016 1:58 AM ;  Visitor consumed alcoholic beverages being less than 21 years of age ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  Stuart Hall ;  Open  ;
  PSU201604467 ;  10/29/2016 12:10 AM to 12:45 AM ;  10/29/2016 12:13 AM ;  Underage student observed highly intoxicated and transported to the hospital ;  Pur,Cons,Poss, Trans Intox Bev/Health and Safety/RFA-Request for Assistance ;  Ritner Hall ;  Open  ;
  PSU201604466 ;  10/28/2016 11:45 PM to 10/29/2016 2:31 AM ;  10/28/2016 11:52 PM ;  Identified occupant in possession of marijuana ;  Possession of Small Amount of Marijuana/Pur,Cons,Poss, Trans Intox Bev ;  Stuart Hall ;  Cleared by Arrest ;  Charges/Citations:  Cordova,Melanie B (Student) of 13 S Michael St  Fords, NJ was charged with:;Pur,Cons,Poss, Trans Intox Bev;  Robinson,Arianna Diane (Student) of 10390 Sesame Ct  Manassas, VA was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
  PSU201604465 ;  10/08/2016 8:00 AM to 10/09/2016 9:00 AM ;  10/28/2016 11:38 PM ;  Visitor reported the loss of their unsecured personal property ;  Theft Of Property Lost Etc. ;  Beaver Stadium ;  Inactive  ;
  PSU201604463 ;  10/28/2016 11:00 PM to 10/29/2016 1:00 AM ;  10/28/2016 11:00 PM ;  Student participated in a police ride-along program ;  Community Education Report ;  Eisenhower Parking Deck ;  Closed  ;
  PSU201604464 ;  10/28/2016 11:00 PM to 10/29/2016 1:00 AM ;  10/28/2016 11:00 PM ;  Incident issued in error ;  CAD Error-Incident Numbering Error ;  Eisenhower Parking Deck ;  Closed  ;
  PSU201604462 ;  10/28/2016 5:00 PM to 10:30 PM ;  10/28/2016 10:05 PM ;  Staff provided traffic control and security for the Penn State men's hockey game ;  Community Education Report ;  Pegula Ice Arena Bldg ;  Closed  ;
  PSU201604461 ;  10/28/2016 9:47 PM ;  10/28/2016 9:47 PM ;  Resident Assistant reported the odor of marijuana, origin not located ;  Possession Of Marijuana ;  Shulze Hall ;  Inactive  ;
  PSU201604460 ;  10/28/2016 8:52 PM to 9:11 PM ;  10/28/2016 9:00 PM ;  Resident Assistant reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Pennypacker Hall ;  Inactive  ;
  PSU201604459 ;  10/28/2016 8:45 PM to 9:00 PM ;  10/28/2016 8:59 PM ;  Identified occupant in possession of marijuana and drug paraphernalia ;  Possession of Small Amount of Marijuana/Possession of Paraphernalia ;  Beaver Hall ;  Cleared by Arrest ;  Charges/Citations:  Mcdermott,Kevin John (Student) of 3806 Pamay Dr  Mechanicsburg, PA was charged with:;Possession of Small Amount of Marijuana;Possession of Paraphernalia  ;
  PSU201604458 ;  10/28/2016 12:00 AM to 6:30 AM ;  10/28/2016 4:21 PM ;  Student reported the theft of their unsecured personal property ;  Theft/Over $200/From Building ;  Atherton Hall ;  Open  ;
  PSU201604457 ;  10/28/2016 2:45 PM to 2:50 PM ;  10/28/2016 2:48 PM ;  Resident Assistant reported the odor of marijuana ;  Possession of Small Amount of Marijuana ;  Beaver Hall ;  Inactive  ;
  PSU201604456 ;  10/28/2016 12:34 PM to 12:58 PM ;  10/28/2016 12:34 PM ;  Resident Assistant reported the odor of marijuana, origin not located ;  Possession of Small Amount of Marijuana ;  Beaver Hall ;  Inactive  ;
  PSU201604455 ;  10/28/2016 10:30 AM ;  10/28/2016 11:22 AM ;  Employee reported a two vehicle crash with injuries ;  Vehicle Code - Accident ;  University Dr ;  Open  ;
  PSU201604454 ;  10/26/2016 12:00 PM to 10/27/2016 7:00 AM ;  10/28/2016 10:59 AM ;  Employee report the theft of University property ;  Theft/Over $200/Other ;  Arboretum Overlook Pavilion Bldg ;  Open  ;
  PSU201604453 ;  10/28/2016 9:00 AM to 10:00 AM ;  10/28/2016 10:23 AM ;  Student reported a person trespassing inside a residence hall room ;  Pur,Cons,Poss, Trans Intox Bev/Criminal Trespass/Health and Safety/RFA-Request for Assistance ;  Beaver Hall ;  Cleared by Arrest ;  Charges/Citations:  Jhaveri,Hriday (Student) of  D 3103 Ashok Towers Dr  Mumbai, India,  was charged with:;Pur,Cons,Poss, Trans Intox Bev  ;
